Scheme-Id	Agency-Id	Version	Schlüssel	Wert	Sprache	Beschreibung
Branchenschluessel	de.ilb	1	11562	46.46.2	de	Haare für Implantationen, Gh.
Branchenschluessel	de.ilb	1	11563	46.18.4	de	Haare für Implantationen, V.
Branchenschluessel	de.ilb	1	11564	20.42.0	de	Haarentfernungsmittel, H.
Branchenschluessel	de.ilb	1	11565	46.18.5	de	Haarentfernungsmittel, V.
Branchenschluessel	de.ilb	1	11566	46.69.3	de	Haarersatz, Haarteile (Friseurbedarf), Gh.
Branchenschluessel	de.ilb	1	11567	32.99.0	de	Haarersatz, Haarteile (Friseurbedarf), H.
Branchenschluessel	de.ilb	1	11568	46.18.4	de	Haarersatz, Haarteile (Friseurbedarf), V.
Branchenschluessel	de.ilb	1	11569	32.99.0	de	Haarersatz, Haarteile, H.
Branchenschluessel	de.ilb	1	11570	46.76.0	de	Haarfilz, Gh.
Branchenschluessel	de.ilb	1	11571	13.99.0	de	Haarfilz, H.
Branchenschluessel	de.ilb	1	11572	46.11.0	de	Haarfilz, V.
Branchenschluessel	de.ilb	1	11573	13.10.0	de	Haargarn (Baumwollspinnerei), H.
Branchenschluessel	de.ilb	1	11574	46.11.0	de	Haargarn (Kammgarnspinnerei), V.
Branchenschluessel	de.ilb	1	11575	46.76.0	de	Haargarn , Gh.
Branchenschluessel	de.ilb	1	11576	46.11.0	de	Haargarn , V.
Branchenschluessel	de.ilb	1	11577	13.10.0	de	Haargarne (Kammgarnspinnerei), H.
Branchenschluessel	de.ilb	1	11578	13.10.0	de	Haargarne (Streichgarnspinnerei), H.
Branchenschluessel	de.ilb	1	11579	22.29.0	de	Haarnadeln aus Kunststoff, H.
Branchenschluessel	de.ilb	1	11580	32.99.0	de	Haarnadeln aus Metall, H.
Branchenschluessel	de.ilb	1	11581	47.75.0	de	Haarnadeln, Eh.
Branchenschluessel	de.ilb	1	11582	46.45.0	de	Haarnadeln, Gh.
Branchenschluessel	de.ilb	1	11583	46.18.5	de	Haarnadeln, V.
Branchenschluessel	de.ilb	1	11584	47.71.0	de	Haarnetze, Eh.
Branchenschluessel	de.ilb	1	11585	46.42.1	de	Haarnetze, Gh.
Branchenschluessel	de.ilb	1	11586	14.19.0	de	Haarnetze, H.
Branchenschluessel	de.ilb	1	11587	46.16.4	de	Haarnetze, V.
Branchenschluessel	de.ilb	1	11588	96.02.1	de	Haarpflege für Damen
Branchenschluessel	de.ilb	1	11589	96.02.1	de	Haarpflege für Damen und Herren
Branchenschluessel	de.ilb	1	11590	96.02.1	de	Haarpflege für Herren
Branchenschluessel	de.ilb	1	11591	47.54.0	de	Haarscherapparate, elektrische, Eh.
Branchenschluessel	de.ilb	1	11592	46.43.2	de	Haarscherapparate, elektrische, Gh.
Branchenschluessel	de.ilb	1	11593	27.51.0	de	Haarscherapparate, elektrische, H.
Branchenschluessel	de.ilb	1	11594	46.15.3	de	Haarscherapparate, elektrische, V.
Branchenschluessel	de.ilb	1	11595	47.59.9	de	Haarscherapparate, nichtelektrische, Eh.
Branchenschluessel	de.ilb	1	11596	46.49.5	de	Haarscherapparate, nichtelektrische, Gh.
Branchenschluessel	de.ilb	1	11597	25.71.0	de	Haarscherapparate, nichtelektrische, H.
Branchenschluessel	de.ilb	1	11598	46.15.4	de	Haarscherapparate, nichtelektrische, V.
Branchenschluessel	de.ilb	1	11599	32.12.0	de	Haarschmuck, aus Edelmetallen oder Edelmetallplattierungen, H.
Branchenschluessel	de.ilb	1	11600	32.13.0	de	Haarschmuck, aus Kunststoffen, Fantasieschmuck, H.
Branchenschluessel	de.ilb	1	11601	32.12.0	de	Haarschmuck, aus Platin, auch mit anderen Edelmetallen überzogen oder plattiert, H.
Branchenschluessel	de.ilb	1	11602	32.12.0	de	Haarschmuck, aus Silber, auch mit anderen Edelmetallen überzogen oder plattiert, H.
Branchenschluessel	de.ilb	1	11603	32.13.0	de	Haarschmuck, Fantasieschmuck, H.
Branchenschluessel	de.ilb	1	11604	47.54.0	de	Haarschneideapparate, elektrische, Eh.
Branchenschluessel	de.ilb	1	11605	46.43.2	de	Haarschneideapparate, elektrische, Gh.
Branchenschluessel	de.ilb	1	11606	27.51.0	de	Haarschneideapparate, elektrische, H.
Branchenschluessel	de.ilb	1	11607	46.15.3	de	Haarschneideapparate, elektrische, V.
Branchenschluessel	de.ilb	1	11608	47.59.9	de	Haarschneideapparate, nichtelektrische, Eh.
Branchenschluessel	de.ilb	1	11609	46.49.5	de	Haarschneideapparate, nichtelektrische, Gh.
Branchenschluessel	de.ilb	1	11610	25.71.0	de	Haarschneideapparate, nichtelektrische, H.
Branchenschluessel	de.ilb	1	11611	46.15.4	de	Haarschneideapparate, nichtelektrische, V.
Branchenschluessel	de.ilb	1	11612	46.69.3	de	Haarschneidemaschinen (Friseurbedarf), Gh.
Branchenschluessel	de.ilb	1	11613	46.18.4	de	Haarschneidemaschinen (Friseurbedarf), V.
Branchenschluessel	de.ilb	1	11614	32.13.0	de	Haarspangen (Fantasieschmuck), H.
Branchenschluessel	de.ilb	1	11615	47.75.0	de	Haarspangen , Eh.
Branchenschluessel	de.ilb	1	11616	46.45.0	de	Haarspangen , Gh.
Branchenschluessel	de.ilb	1	11617	46.18.5	de	Haarspangen , V.
Branchenschluessel	de.ilb	1	11618	47.77.0	de	Haarspangen aus Edelmetall und Edelmetallplattierungen , Eh.
Branchenschluessel	de.ilb	1	11619	46.48.0	de	Haarspangen aus Edelmetall und Edelmetallplattierungen , Gh.
Branchenschluessel	de.ilb	1	11620	46.18.2	de	Haarspangen aus Edelmetall und Edelmetallplattierungen , V.
Branchenschluessel	de.ilb	1	11621	47.79.1	de	Haarspangen aus Edelmetall und Edelmetallplattierungen, antike, Eh.
Branchenschluessel	de.ilb	1	11622	46.15.1	de	Haarspangen aus Edelmetall und Edelmetallplattierungen, antike, V.
Branchenschluessel	de.ilb	1	11623	32.12.0	de	Haarspangen aus Edelmetall und Edelmetallplattierungen, H.
Branchenschluessel	de.ilb	1	11624	47.75.0	de	Haarsprays, -lacke, -festiger, Eh.
Branchenschluessel	de.ilb	1	11625	46.45.0	de	Haarsprays, -lacke, -festiger, Gh.
Branchenschluessel	de.ilb	1	11626	20.42.0	de	Haarsprays, -lacke, -festiger, H.
Branchenschluessel	de.ilb	1	11627	46.18.5	de	Haarsprays, -lacke, -festiger, V.
Branchenschluessel	de.ilb	1	11628	47.54.0	de	Haartrockner für den Haushalt, elektrische, Eh.
Branchenschluessel	de.ilb	1	11629	46.43.2	de	Haartrockner für den Haushalt, elektrische, Gh.
Branchenschluessel	de.ilb	1	11630	27.51.0	de	Haartrockner für den Haushalt, elektrische, H.
Branchenschluessel	de.ilb	1	11631	46.15.3	de	Haartrockner für den Haushalt, elektrische, V.
Branchenschluessel	de.ilb	1	11632	96.02.1	de	Haarverlängerung und Haarverdichtung durch das Friseurgewerbe
Branchenschluessel	de.ilb	1	11633	47.75.0	de	Haarwaschmittel, Eh.
Branchenschluessel	de.ilb	1	11634	46.45.0	de	Haarwaschmittel, Gh.
Branchenschluessel	de.ilb	1	11635	20.42.0	de	Haarwaschmittel, H.
Branchenschluessel	de.ilb	1	11636	46.18.5	de	Haarwaschmittel, V.
Branchenschluessel	de.ilb	1	11637	32.99.0	de	Häckelnadeln aus Aluminium, H.
Branchenschluessel	de.ilb	1	11638	25.93.0	de	Häckelnadeln aus Stahl, H.
Branchenschluessel	de.ilb	1	11639	47.52.1	de	Hacken, Eh.
Branchenschluessel	de.ilb	1	11640	46.61.0	de	Hacken, Gh.
Branchenschluessel	de.ilb	1	11641	25.73.4	de	Hacken, H.
Branchenschluessel	de.ilb	1	11642	46.14.6	de	Hacken, V.
Branchenschluessel	de.ilb	1	11643	10.13.0	de	Hackfleisch, H.
Branchenschluessel	de.ilb	1	11644	01.13.2	de	Hackfruchtbau (Erzg. von Kartoffeln, Zuckerrüben)
Branchenschluessel	de.ilb	1	11645	46.61.0	de	Hackmaschinen (Bodenbearbeitungsmaschinen), Gh.
Branchenschluessel	de.ilb	1	11646	28.30.0	de	Hackmaschinen (Bodenbearbeitungsmaschinen), H.
Branchenschluessel	de.ilb	1	11647	46.14.6	de	Hackmaschinen (Bodenbearbeitungsmaschinen), V.
Branchenschluessel	de.ilb	1	11648	46.62.0	de	Hackmaschinen zur Be- oder Verarbeitung von Holz, Gh.
Branchenschluessel	de.ilb	1	11649	28.49.2	de	Hackmaschinen zur Be- oder Verarbeitung von Holz, H.
Branchenschluessel	de.ilb	1	11650	46.14.1	de	Hackmaschinen zur Be- oder Verarbeitung von Holz, V.
Branchenschluessel	de.ilb	1	11651	16.10.0	de	Hackschnitzel (Sägewerksabfall), Gew.
Branchenschluessel	de.ilb	1	11652	46.77.0	de	Hackschnitzel (Sägewerksabfall), Gh.
Branchenschluessel	de.ilb	1	11653	46.18.9	de	Hackschnitzel (Sägewerksabfall), V.
Branchenschluessel	de.ilb	1	11654	46.61.0	de	Häckselmaschinen, Gh.
Branchenschluessel	de.ilb	1	11655	28.30.0	de	Häckselmaschinen, H.
Branchenschluessel	de.ilb	1	11656	46.14.6	de	Häckselmaschinen, V.
Branchenschluessel	de.ilb	1	11657	47.43.0	de	Haedsets für Mobiltelefone, Eh.
Branchenschluessel	de.ilb	1	11658	46.43.3	de	Haedsets für Mobiltelefone, Gh.
Branchenschluessel	de.ilb	1	11659	26.30.0	de	Haedsets für Mobiltelefone, H.
Branchenschluessel	de.ilb	1	11660	46.14.3	de	Haedsets für Mobiltelefone, V.
Branchenschluessel	de.ilb	1	11661	84.13.0	de	Hafenämter
Branchenschluessel	de.ilb	1	11662	42.91.0	de	Hafenbau
Branchenschluessel	de.ilb	1	11663	52.22.2	de	Hafenbetriebe (Binnenhäfen; nicht Hafenschifffahrt; nicht Tätigkeiten von Yachthäfen)
Branchenschluessel	de.ilb	1	11664	52.22.2	de	Hafenbetriebe (Seehäfen; nicht Hafenschifffahrt; nicht Tätigkeiten von Yachthäfen)
Branchenschluessel	de.ilb	1	11665	52.22.3	de	Hafenlotsbetriebe
Branchenschluessel	de.ilb	1	11666	84.24.0	de	Hafenpolizei
Branchenschluessel	de.ilb	1	11667	50.30.0	de	Hafenrundfahrten
Branchenschluessel	de.ilb	1	11668	46.69.1	de	Hafenschiffe, Gh.
Branchenschluessel	de.ilb	1	11669	30.11.0	de	Hafenschiffe, H.
Branchenschluessel	de.ilb	1	11670	46.14.2	de	Hafenschiffe, V.
Branchenschluessel	de.ilb	1	11671	52.22.9	de	Hafenschifffahrt (Betrieb von Schlepp- und Schubschiffen)
Branchenschluessel	de.ilb	1	11672	50.40.0	de	Hafenschifffahrt (Güterbeförderung)
Branchenschluessel	de.ilb	1	11673	50.30.0	de	Hafenschifffahrt (Personenbeförderung)
Branchenschluessel	de.ilb	1	11674	52.24.0	de	Hafenumschlagbetrieb
Branchenschluessel	de.ilb	1	11675	52.22.2	de	Hafenverwaltung (Betrieb von Abfertigungseinrichtungen im Rahmen der Binnenschifffahrt)
Branchenschluessel	de.ilb	1	11676	52.22.2	de	Hafenverwaltung (Betrieb von Abfertigungseinrichtungen im Rahmen der Seeschifffahrt
Branchenschluessel	de.ilb	1	11677	01.11.0	de	Hafer, Anbau
Branchenschluessel	de.ilb	1	11678	46.21.0	de	Hafer, Gh.
Branchenschluessel	de.ilb	1	11679	46.11.0	de	Hafer, V.
Branchenschluessel	de.ilb	1	11680	47.29.0	de	Haferflocken, Eh.
Branchenschluessel	de.ilb	1	11681	46.38.2	de	Haferflocken, Gh.
Branchenschluessel	de.ilb	1	11682	10.61.0	de	Haferflocken, H.
Branchenschluessel	de.ilb	1	11683	46.17.9	de	Haferflocken, V.
Branchenschluessel	de.ilb	1	11684	23.41.0	de	Hafnerei (H. v. Haushaltswaren und Ziergegenständen aus Ton sowie von Töpferwaren)
Branchenschluessel	de.ilb	1	11685	84.23.0	de	Haftanstalten
Branchenschluessel	de.ilb	1	11686	65.12.2	de	Haftpflichtversicherungen
Branchenschluessel	de.ilb	1	11687	20.42.0	de	Haftpuder oder -pasten für Zahnprothesen, H.
Branchenschluessel	de.ilb	1	11688	65.12.2	de	Hagelversicherungen
Branchenschluessel	de.ilb	1	11689	56.10.3	de	Hähnchenbratereien als Imbisswagen betrieben
Branchenschluessel	de.ilb	1	11690	56.10.3	de	Hähnchenbratereien, als Imbisshallen betrieben
Branchenschluessel	de.ilb	1	11691	01.47.9	de	Hähnchenmast
Branchenschluessel	de.ilb	1	11692	96.02.1	de	Hairstylist (Damen- und Herrenfriseurgewerbe)
Branchenschluessel	de.ilb	1	11693	96.02.1	de	Hairstylist (Damenfriseurgewerbe)
Branchenschluessel	de.ilb	1	11694	96.02.1	de	Hairstylist (Herrenfriseurgewerbe)
Branchenschluessel	de.ilb	1	11695	13.10.0	de	Häkelgarn aus Wolle, zellulosischen oder synthetischen Fasern (auch gemischt), handelsfertige Aufmachung der Kammgarnspinnerei
Branchenschluessel	de.ilb	1	11696	47.51.0	de	Häkelgarn, handelsfertig aufgemachtes, Eh.
Branchenschluessel	de.ilb	1	11697	46.41.0	de	Häkelgarn, handelsfertig aufgemachtes, Gh.
Branchenschluessel	de.ilb	1	11698	46.16.3	de	Häkelgarn, handelsfertig aufgemachtes, V.
Branchenschluessel	de.ilb	1	11699	13.10.0	de	Häkelgarne aus Wolle, zellulosischen oder synthetischen Fasern (auch gemischt), handelsfertige Aufmachung der Streichgarnspinnerei
Branchenschluessel	de.ilb	1	11700	46.76.0	de	Häkelgarne, Gh.
Branchenschluessel	de.ilb	1	11701	46.11.0	de	Häkelgarne, V.
Branchenschluessel	de.ilb	1	11702	47.51.0	de	Häkelnadeln, Eh.
Branchenschluessel	de.ilb	1	11703	46.41.0	de	Häkelnadeln, Gh.
Branchenschluessel	de.ilb	1	11704	46.16.3	de	Häkelnadeln, V.
Branchenschluessel	de.ilb	1	11705	47.52.1	de	Haken aus unedlem Metall, Eh.
Branchenschluessel	de.ilb	1	11706	46.74.1	de	Haken aus unedlem Metall, Gh.
Branchenschluessel	de.ilb	1	11707	46.15.4	de	Haken aus unedlem Metall, V.
Branchenschluessel	de.ilb	1	11708	46.90.1	de	Halb- und Fertigwaren und Rohstoffe ohne ausgeprägten Schwerpunkt, Gh.
Branchenschluessel	de.ilb	1	11709	08.99.0	de	Halbedelsteine (natürliche, unbearbeitete), Gew.
Branchenschluessel	de.ilb	1	11710	32.12.0	de	Halbedelsteine, Bearbeitung
Branchenschluessel	de.ilb	1	11711	47.77.0	de	Halbedelsteine, Eh.
Branchenschluessel	de.ilb	1	11712	46.48.0	de	Halbedelsteine, Gh.
Branchenschluessel	de.ilb	1	11713	46.18.2	de	Halbedelsteine, V.
Branchenschluessel	de.ilb	1	11714	47.62.2	de	Halbetuis aus Papier, Karton und Pappe, Eh.
Branchenschluessel	de.ilb	1	11715	46.49.4	de	Halbetuis aus Papier, Karton und Pappe, Gh.
Branchenschluessel	de.ilb	1	11716	17.21.0	de	Halbetuis aus Papier, Karton und Pappe, H.
Branchenschluessel	de.ilb	1	11717	46.18.6	de	Halbetuis aus Papier, Karton und Pappe, V.
Branchenschluessel	de.ilb	1	11718	13.10.0	de	Halbkammgarne, Aufbereitung und Spinnerei
Branchenschluessel	de.ilb	1	11719	46.76.0	de	Halbkammgarne, Gh.
Branchenschluessel	de.ilb	1	11720	46.11.0	de	Halbkammgarne, V.
Branchenschluessel	de.ilb	1	11721	47.52.3	de	Halbleiterbauelemente (Dioden, Transistoren, Fotoelemente u.Ä.), Eh.
Branchenschluessel	de.ilb	1	11722	46.52.0	de	Halbleiterbauelemente (Dioden, Transistoren, Fotoelemente u.Ä.), Gh.
Branchenschluessel	de.ilb	1	11723	26.11.9	de	Halbleiterbauelemente (Dioden, Transistoren, Fotoelemente u.Ä.), H.
Branchenschluessel	de.ilb	1	11724	46.14.9	de	Halbleiterbauelemente (Dioden, Transistoren, Fotoelemente u.Ä.), V.
Branchenschluessel	de.ilb	1	11725	46.69.3	de	Halbleitergleichrichter, Gh.
Branchenschluessel	de.ilb	1	11726	26.11.9	de	Halbleitergleichrichter, H.
Branchenschluessel	de.ilb	1	11727	46.14.9	de	Halbleitergleichrichter, V.
Branchenschluessel	de.ilb	1	11728	71.12.2	de	Halbleitertechnologie (technische Fachplanung)
Branchenschluessel	de.ilb	1	11729	46.76.0	de	Halbstoffe aus Holz oder anderen cellulosehaltigen Faserstoffen, Gh.
Branchenschluessel	de.ilb	1	11730	17.11.0	de	Halbstoffe aus Holz oder anderen cellulosehaltigen Faserstoffen, H.
Branchenschluessel	de.ilb	1	11731	46.18.6	de	Halbstoffe aus Holz oder anderen cellulosehaltigen Faserstoffen, V.
Branchenschluessel	de.ilb	1	11732	46.69.3	de	Halbtonkopiervorlagen, Gh.
Branchenschluessel	de.ilb	1	11733	18.13.0	de	Halbtonkopiervorlagen, H.
Branchenschluessel	de.ilb	1	11734	46.14.1	de	Halbtonkopiervorlagen, V.
Branchenschluessel	de.ilb	1	11735	46.90.2	de	Halbwaren und Rohstoffe ohne ausgeprägten Schwerpunkt, Gh.
Branchenschluessel	de.ilb	1	11736	46.76.0	de	Halbwaren, textile, Gh.
Branchenschluessel	de.ilb	1	11737	46.11.0	de	Halbwaren, textile, V.
Branchenschluessel	de.ilb	1	11738	46.76.0	de	Halbzellstoff, Gh.
Branchenschluessel	de.ilb	1	11739	17.11.0	de	Halbzellstoff, H.
Branchenschluessel	de.ilb	1	11740	46.18.6	de	Halbzellstoff, V.
Branchenschluessel	de.ilb	1	11741	24.42.0	de	Halbzeug aus Aluminium (nicht Aluminiumdruckguss), H.
Branchenschluessel	de.ilb	1	11742	24.43.0	de	Halbzeug aus Blei, Zink und Zinn (nicht Gusserzeugnis), H.
Branchenschluessel	de.ilb	1	11743	24.45.0	de	Halbzeug aus Chrom, Mangan, Nickel und deren Legierungen (nicht Gusserzeugnis), H.
Branchenschluessel	de.ilb	1	11744	24.41.0	de	Halbzeug aus Edelmetall (nicht Edelmetallguss), H.
Branchenschluessel	de.ilb	1	11745	24.10.0	de	Halbzeug aus Eisen oder Stahl, geschmiedet, H.
Branchenschluessel	de.ilb	1	11746	46.72.1	de	Halbzeug aus Eisen oder Stahl, Gh.
Branchenschluessel	de.ilb	1	11747	24.10.0	de	Halbzeug aus Eisen oder Stahl, H.
Branchenschluessel	de.ilb	1	11748	46.12.0	de	Halbzeug aus Eisen, Stahl oder NE-Metallen , V.
Branchenschluessel	de.ilb	1	11749	24.44.0	de	Halbzeug aus Kupfer (nicht Gusserzeugnis), H.
Branchenschluessel	de.ilb	1	11750	46.72.2	de	Halbzeug aus NE-Metallen , Gh.
Branchenschluessel	de.ilb	1	11751	41.20.2	de	Hallen (Fertigteilbauten) aus Beton aus fremdbezogenen Bausätzen, Errichtung
Branchenschluessel	de.ilb	1	11752	41.20.2	de	Hallen (Fertigteilbauten) aus Beton aus selbsthergestellten Bausätzen, Errichtung
Branchenschluessel	de.ilb	1	11753	23.61.0	de	Hallen (Fertigteilbauten) aus Beton zur Vollmontage vorgesehen, H.
Branchenschluessel	de.ilb	1	11754	46.73.4	de	Hallen (Fertigteilbauten) aus Beton, Gh.
Branchenschluessel	de.ilb	1	11755	46.13.2	de	Hallen (Fertigteilbauten) aus Beton, V.
Branchenschluessel	de.ilb	1	11756	16.23.0	de	Hallen (Fertigteilbauten) aus Holz zur Vollmontage vorgesehen, H.
Branchenschluessel	de.ilb	1	11757	47.52.3	de	Hallen (Fertigteilbauten) aus Holz, Eh.
Branchenschluessel	de.ilb	1	11758	46.73.3	de	Hallen (Fertigteilbauten) aus Holz, Gh.
Branchenschluessel	de.ilb	1	11759	46.13.1	de	Hallen (Fertigteilbauten) aus Holz, V.
Branchenschluessel	de.ilb	1	11760	22.23.0	de	Hallen (Fertigteilbauten) aus Kunststoff zur Vollmontage vorgesehen, H.
Branchenschluessel	de.ilb	1	11761	46.74.3	de	Hallen (Fertigteilbauten) aus Kunststoff, Gh.
Branchenschluessel	de.ilb	1	11762	46.15.4	de	Hallen (Fertigteilbauten) aus Kunststoff, V.
Branchenschluessel	de.ilb	1	11763	25.11.0	de	Hallen (Fertigteilbauten) aus Stahl und Leichtmetall zur Vollmontage vorgesehen, H.
Branchenschluessel	de.ilb	1	11764	43.99.9	de	Hallen (Fertigteilbauten) aus Stahl und Leichtmetall, Errichtung
Branchenschluessel	de.ilb	1	11765	46.74.3	de	Hallen (Fertigteilbauten) aus Stahl und Leichtmetall, Gh.
Branchenschluessel	de.ilb	1	11766	46.15.4	de	Hallen (Fertigteilbauten) aus Stahl und Leichtmetall, V.
Branchenschluessel	de.ilb	1	11767	41.20.2	de	Hallen aus Holz oder Kunststoff aus fremdbezogenen Bausätzen, Errichtung
Branchenschluessel	de.ilb	1	11768	43.91.2	de	Hallen aus Holz, H. (Einzelfertigung)
Branchenschluessel	de.ilb	1	11769	41.20.1	de	Hallen, Errichtung in konventioneller Bauweise (nicht Fertigteilbau)
Branchenschluessel	de.ilb	1	11770	93.11.0	de	Hallenbäder
Branchenschluessel	de.ilb	1	11771	43.39.0	de	Hallenbadinstallation
Branchenschluessel	de.ilb	1	11772	47.72.1	de	Hallenschuhe, Eh.
Branchenschluessel	de.ilb	1	11773	46.49.2	de	Hallenschuhe, Gh.
Branchenschluessel	de.ilb	1	11774	15.20.0	de	Hallenschuhe, Sportschuhe, H.
Branchenschluessel	de.ilb	1	11775	46.16.5	de	Hallenschuhe, V.
Branchenschluessel	de.ilb	1	11776	47.64.2	de	Hallensportgeräte , Eh.
Branchenschluessel	de.ilb	1	11777	46.49.2	de	Hallensportgeräte , Gh.
Branchenschluessel	de.ilb	1	11778	46.18.9	de	Hallensportgeräte , V.
Branchenschluessel	de.ilb	1	11779	32.30.0	de	Hallensportgeräte, H.
Branchenschluessel	de.ilb	1	11780	46.75.0	de	Halogenderivate der Kohlenwasserstoffe, Gh.
Branchenschluessel	de.ilb	1	11781	20.14.0	de	Halogenderivate der Kohlenwasserstoffe, H.
Branchenschluessel	de.ilb	1	11782	46.12.0	de	Halogenderivate der Kohlenwasserstoffe, V.
Branchenschluessel	de.ilb	1	11783	46.75.0	de	Halogene, Gh.
Branchenschluessel	de.ilb	1	11784	20.13.0	de	Halogene, H.
Branchenschluessel	de.ilb	1	11785	46.12.0	de	Halogene, V.
Branchenschluessel	de.ilb	1	11786	46.69.3	de	Halogen-Glühlampen (nicht für den Haushalt), Gh.
Branchenschluessel	de.ilb	1	11787	46.47.0	de	Halogen-Glühlampen für den Haushalt, Gh.
Branchenschluessel	de.ilb	1	11788	45.40.0	de	Halogen-Glühlampen für Krafträder, Handel
Branchenschluessel	de.ilb	1	11789	45.32.0	de	Halogen-Glühlampen für Kraftwagen, Eh.
Branchenschluessel	de.ilb	1	11790	45.31.0	de	Halogen-Glühlampen für Kraftwagen, Gh.
Branchenschluessel	de.ilb	1	11791	46.69.1	de	Halogen-Glühlampen für Wasser- und Luftfahrzeuge, Gh.
Branchenschluessel	de.ilb	1	11792	46.14.2	de	Halogen-Glühlampen für Wasser- und Luftfahrzeuge, V.
Branchenschluessel	de.ilb	1	11793	47.59.9	de	Halogen-Glühlampen, Eh.
Branchenschluessel	de.ilb	1	11794	27.40.0	de	Halogen-Glühlampen, H.
Branchenschluessel	de.ilb	1	11795	46.15.3	de	Halogen-Glühlampen, V.
Branchenschluessel	de.ilb	1	11796	46.75.0	de	Halogenverbindungen der Nichtmetalle, Gh.
Branchenschluessel	de.ilb	1	11797	20.13.0	de	Halogenverbindungen der Nichtmetalle, H.
Branchenschluessel	de.ilb	1	11798	46.12.0	de	Halogenverbindungen der Nichtmetalle, V.
Branchenschluessel	de.ilb	1	11799	86.22.0	de	Hals-, Nasen- und Ohrenarztpraxen
Branchenschluessel	de.ilb	1	11800	47.74.0	de	Halsbandagen, orthopädische, Eh.
Branchenschluessel	de.ilb	1	11801	46.46.2	de	Halsbandagen, orthopädische, Gh.
Branchenschluessel	de.ilb	1	11802	32.50.2	de	Halsbandagen, orthopädische, H.
Branchenschluessel	de.ilb	1	11803	46.18.4	de	Halsbandagen, orthopädische, V.
Branchenschluessel	de.ilb	1	11804	47.59.3	de	Hälse für Musikinstrumente, Eh.
Branchenschluessel	de.ilb	1	11805	46.49.1	de	Hälse für Musikinstrumente, Gh.
Branchenschluessel	de.ilb	1	11806	32.20.0	de	Hälse für Musikinstrumente, H.
Branchenschluessel	de.ilb	1	11807	46.18.3	de	Hälse für Musikinstrumente, V.
Branchenschluessel	de.ilb	1	11808	32.13.0	de	Halsketten (Fantasieschmuck), H.
Branchenschluessel	de.ilb	1	11809	47.77.0	de	Halsketten (Schmuck), Eh.
Branchenschluessel	de.ilb	1	11810	46.48.0	de	Halsketten (Schmuck), Gh.
Branchenschluessel	de.ilb	1	11811	46.18.2	de	Halsketten (Schmuck), V.
Branchenschluessel	de.ilb	1	11812	47.79.1	de	Halsketten (Schmuck, antiker), Eh.
Branchenschluessel	de.ilb	1	11813	46.47.0	de	Halsketten (Schmuck, antiker), Gh.
Branchenschluessel	de.ilb	1	11814	46.15.1	de	Halsketten (Schmuck, antiker), V.
Branchenschluessel	de.ilb	1	11815	32.12.0	de	Halsketten aus Edelmetall und Edelmetallplattierungen, H.
Branchenschluessel	de.ilb	1	11816	46.62.0	de	Hämmer (Abbau-, Aufreiß-, Bohr- u.ä. Hämmer, mit Druckluft oder eingebautem nichtelektrischem Motor betriebene, handgeführte), Gh.
Branchenschluessel	de.ilb	1	11817	28.24.0	de	Hämmer (Abbau-, Aufreiß-, Bohr- u.ä. Hämmer, mit Druckluft oder eingebautem nichtelektrischem Motor betriebene, handgeführte), H.
Branchenschluessel	de.ilb	1	11818	46.14.1	de	Hämmer (Abbau-, Aufreiß-, Bohr- u.ä. Hämmer, mit Druckluft oder eingebautem nichtelektrischem Motor betriebene, handgeführte), V.
Branchenschluessel	de.ilb	1	11819	46.62.0	de	Hämmer (Bohrhämmer, handgeführte elektropneumatische für die Holzbearbeitung), Gh.
Branchenschluessel	de.ilb	1	11820	28.24.0	de	Hämmer (Bohrhämmer, handgeführte elektropneumatische), H.
Branchenschluessel	de.ilb	1	11821	46.14.1	de	Hämmer (Bohrhämmer, handgeführte elektropneumatische), V.
Branchenschluessel	de.ilb	1	11822	46.62.0	de	Hämmer (Bohrhämmer, handgeführte elektropneumatische; nicht für die Holzbearbeitung), Gh.
Branchenschluessel	de.ilb	1	11823	47.52.1	de	Hämmer (Handwerkzeuge), Eh.
Branchenschluessel	de.ilb	1	11824	46.74.1	de	Hämmer (Handwerkzeuge), Gh.
Branchenschluessel	de.ilb	1	11825	25.73.1	de	Hämmer (Handwerkzeuge), H.
Branchenschluessel	de.ilb	1	11826	46.14.4	de	Hämmer (Handwerkzeuge), V.
Branchenschluessel	de.ilb	1	11827	47.64.2	de	Hämmer (Sportgeräte), Eh.
Branchenschluessel	de.ilb	1	11828	46.49.2	de	Hämmer (Sportgeräte), Gh.
Branchenschluessel	de.ilb	1	11829	32.30.0	de	Hämmer (Sportgeräte), H.
Branchenschluessel	de.ilb	1	11830	46.18.9	de	Hämmer (Sportgeräte), V.
Branchenschluessel	de.ilb	1	11831	16.29.0	de	Hämmer aus Holz, H.
Branchenschluessel	de.ilb	1	11832	46.23.0	de	Hamster, Gh.
Branchenschluessel	de.ilb	1	11833	96.02.2	de	Hand- und Fußpflege (nicht medizinische Fußpflege)
Branchenschluessel	de.ilb	1	11834	47.51.0	de	Handarbeiten aus textilem Material, Eh.
Branchenschluessel	de.ilb	1	11835	46.41.0	de	Handarbeiten aus textilem Material, Gh.
Branchenschluessel	de.ilb	1	11836	46.16.3	de	Handarbeiten aus textilem Material, V.
Branchenschluessel	de.ilb	1	11837	47.51.0	de	Handarbeitsbedarf aus textilem Material, Eh.
